company,name,title,reports_to,org_status,image_src
amazon,Mohnish M.,Shift Manager Delivery Ops,Geeta Uppal,5,https://cdn.theorg.com/a7b16154-f100-46dd-94a1-22da7d4edbf5_thumb.jpg
meta,Lise Marken,User Experience Researcher,Lan Guo,7,https://cdn.theorg.com/c7f625be-c20f-4091-83d0-b1848255018c_thumb.jpg
google,Rose Yao,Vice President Of Product Management,Anil Sabharwal,4,https://cdn.theorg.com/89b3e642-b0f2-4225-87c1-637d26619724_thumb.jpg
disney,Christine Talarides,"Assistant Chief Counsel, Lucasfilm",Horacio Gutierrez,3,
google,Trystan Upstill,"Vice President Of Engineering, Search",Hiroshi Lockheimer,3,
nike,Caitlin Sargent,Chief Marketing Officer,Heidi O’Neill,3,
disney,Will Granger,"Manager, HR",Adam Long,5,
apple,Jen Chow,"Director, Technical Accounting",Donal Conroy,4,https://cdn.theorg.com/a66ec43f-911c-4f90-be55-3963a8ecd724_thumb.jpg
google,Mahima Tailang,"Regional Strategy & Operations Lead, EMEA",Troy Dickerson,4,https://cdn.theorg.com/509d3af9-c4bb-4d12-95a4-c83b1f779776_thumb.jpg
google,Anu Srivastava,Developer Relations Manager,Francisco Solsona,5,https://cdn.theorg.com/597573d8-bde7-4f11-bda4-a8f452a9f3c3_thumb.jpg
nike,Ann Baxter,Bowerman Footwear Lab Experience Director,Jeanine Hayes,4,
meta,Elad Cohen,"Senior Lead, Product Marketing",Goksu Nebol-Perlman,10,https://cdn.theorg.com/88352d82-f595-4fc5-9eb3-b36ec0ed1fe2_thumb.jpg
netflix,Seth Killian,"Head Of Design, Netflix Games",Steve Johnson,4,https://cdn.theorg.com/3ce0eb80-f2d4-4c79-a5a6-8b57d1f454a4_thumb.jpg
disney,Doyle Svillop,ANZ content,Gerard Devan,5,
microsoft,Filip Krzeminski,Principal Software Engineering Manager,Ali Akgun,4,
amazon,Mustafa Hakim,"Director, General Manager – Amazon Luna Cloud Gaming",Vasi Philomin,4,https://cdn.theorg.com/68d5d8ac-e749-4d8b-ac7c-93655b465769_thumb.jpg
disney,Arham Jain,Lead Cloud Security Engineer,Shakira K.,4,
tesla,Paweł Kasimir,Senior Mechanical Engineer,Nathan Ng,6,https://cdn.theorg.com/5dc1afce-6e88-42cd-acf7-527205f89aff_thumb.jpg
google,Isabelle Olsson,"Head Of Industrial Design For Home, Wearables And CMF Across All Google Hardware",Ivy Ross,4,https://cdn.theorg.com/33c8bf26-fd86-4482-9242-343f8bb3c051_thumb.jpg
meta,Valentin A.,Senior Staff Performance Engineer,Gemma Silvers,7,https://cdn.theorg.com/5d62a9e8-6592-4352-8888-46acff789487_thumb.jpg
disney,Steve Asbell,"President, Production, 20th Century Studios",John Gelke,4,https://cdn.theorg.com/b1d64032-f729-4234-b24d-2737bd8b8ace_thumb.jpg
amazon,Ramadityanand Bhogadi,Senior Technical Program Manager,Gene Matthews,6,
apple,Moses Pawar,Head - Apple Data Platform,John Giannandrea,3,https://cdn.theorg.com/4dbf20b9-4f69-4638-a5eb-0cb738d988dc_thumb.jpg
disney,Gaye Tursky- Murillo,"Event Director For Signature Events, Festivals & Sponsorship- Media & Production Operations",Mindy Hamilton,4,https://cdn.theorg.com/4f7c0972-7dcd-4949-967e-4e50076517d8_thumb.jpg
netflix,Richard Cool,Senior Data Scientist,Elizabeth Stone,3,https://cdn.theorg.com/927862f2-ce79-436b-836b-b3db8affc1f2_thumb.jpg
stripe,T.j. Goltermann,Engineering Manager,Swagath Kannan,5,https://cdn.theorg.com/29c53c64-1413-4341-873a-ff70542cc48e_thumb.jpg
netflix,Douglas Manton,Principal Software Engineer,Elizabeth Stone,3,https://cdn.theorg.com/245bbe83-826e-4495-a959-e9cce6e89669_thumb.jpg
disney,Matthew Pay,Principal Counsel,Steve Bardwil,4,https://cdn.theorg.com/67f981b0-abd3-4489-a55e-7a7047b0c92a_thumb.jpg
stripe,Lucas Marshall,Member Of Technical Staff,Rahul Patil,4,https://cdn.theorg.com/9c6a3f19-57aa-4fa5-9048-27477f926176_thumb.jpg
amazon,Flavia Lemos Creative Lead,Design Director,Byron Merritt,4,https://cdn.theorg.com/68e19cc1-b951-48d0-9c97-24239310048d_thumb.jpg
netflix,Amy Phillips,Head Of Marketing - Live Experiences,Shelly Sumpter Gillyard,4,
stripe,Emilie Thibault,"Saas Product Support Manager, APAC",William Gaybrick,4,
amazon,Angela Jones,"Director, Amazon Ads, Global Marketing Effectiveness, Intelligence & Technology",Paul Kotas,3,
nike,Andy Walker,"Vp, Global Brand Design, Nike Inc",David Frank,5,https://cdn.theorg.com/8739412f-8e5c-4f85-a09a-ae16f18cbdef_thumb.jpg
meta,Caterina Falleni,Design Lead Manager Accessibility & Inclusive Design,Nasahn Sheppard,7,https://cdn.theorg.com/d6e1385f-2826-40f5-aebb-3b282c339a6c_thumb.jpg
google,Mika Devonshire,"Security And Compliance Lead, Google Cloud",Thomas Kurian,3,
amazon,Enrique González,"Senior UX Designer, Amazon Pharmacy",Philip Pinette,6,https://cdn.theorg.com/05579da6-573d-40cc-891a-992b3480d845_thumb.jpg
amazon,Ali Peikon Solomon,"Senior Business Lead, Amazon Ads",Paul Kotas,3,https://cdn.theorg.com/588c75b4-3146-4e27-ad19-dd54da2b9f54_thumb.jpg
netflix,Christine Avelino Hsieh,Accounts Payable Manager,Wendell Younkins,5,https://cdn.theorg.com/0baafc5e-56f4-4e06-a8e4-b738306d64d6_thumb.jpg
microsoft,Jim McNamara,Senior Director Of Healthcare Sales,Tyler Bryson,2,https://cdn.theorg.com/848c73d0-2d1d-492a-8502-35afe469d8b8_thumb.jpg
meta,Deirdre Donovan,HR Director At Meta Ireland,Janelle Gale,5,
amazon,Oonie Chase,"Senior Principal, Design",Byron Merritt,4,https://cdn.theorg.com/73c3cfdc-d579-48ab-b403-bcd8a7a79ee7_thumb.jpg
netflix,Patric Glynn,"Senior Manager, Data Science And Engineering",Max Schmeiser,5,https://cdn.theorg.com/7f8c5dcb-2f75-4fad-825d-0a040f144b91_thumb.jpg
netflix,Rohanna Amarnani,XD Team Operations - Product Design,Rahul Jain,6,https://cdn.theorg.com/70dd1d52-1ecc-4011-9cbe-27ac032a9fd0_thumb.jpg
nike,Thomas Clarke,"President, Innovation",Elliott Hill,2,https://cdn.theorg.com/52ff0743-a5f8-445b-8046-5e5312317061_thumb.jpg
google,Anantika Nautiyal,"Territory Manager - Startups, Google Cloud",Stacy Trackey Meagher,5,https://cdn.theorg.com/77f39e09-b673-481f-9320-07e3f0b629e7_thumb.jpg
google,Abdul Rahman al Thehaiban,"Managing Director, Middle East, Africa & Turkey, Google Cloud",Tara Brady,4,https://cdn.theorg.com/00af5136-897d-4fa2-b98c-4a74cc4b00fb_thumb.jpg
amazon,Rich Geraffo,"VP, Americas Sales",Greg Pearson,4,https://cdn.theorg.com/864c86ee-a01e-4dee-9d3e-b2a554b7d045_thumb.jpg
tesla,Sengathir Subbarayan,Sr Manager Data Engineering And Analytics,Prasath Ramakrishnan,6,https://cdn.theorg.com/47521bb2-b12d-405d-a17e-c5044a76b2ba_thumb.jpg
apple,Mohammadreza Armandpour,Senior Machine Learning Scientist,Jp Lacerda,5,https://cdn.theorg.com/59599036-eb8b-4cb9-9a6f-e35e7e4cfe2d_thumb.jpg
google,Sylvaine Smith,Head Of Chrome Partner Sales - EMEA,Nick Fox,3,https://cdn.theorg.com/2def2302-7159-4ab9-b1d3-b567b3d4bce9_thumb.jpg
tesla,David Painton,Warehouse Lead,Rajiv Kurian,6,https://cdn.theorg.com/27864466-118f-4ceb-89d6-0fa4a05fa0c1_thumb.jpg
tesla,Chao Ren,Sr. Software Engineer,Jake Gough,6,https://cdn.theorg.com/4279b7b7-d537-4269-bce9-9aeb5f431f8d_thumb.jpg
stripe,Venkat Esakki,Sr. Engineering Manager,Ossama Alami,5,
disney,Emma Stephenson,Senior Design Mangaer,Doug Chiang,5,https://cdn.theorg.com/6abdef40-7d5c-4e81-9e51-078cd79a0e4a_thumb.jpg
stripe,Shaun McDaid,Workday Architect & Workday Product Security Lead,Sucharita Sridhar,5,https://cdn.theorg.com/79a72bc1-39b2-4c09-ab9b-1651fef680e1_thumb.jpg
google,Shauheen Zahirazami,Machine Learning Software Engineering Manager,Marija Mikic,6,https://cdn.theorg.com/e8cf161c-1bbd-46b8-9b2e-4ecf9ea52736_thumb.jpg
amazon,James Farrell,"VP, International Content, Amazon Studios",Jennifer Salke,6,https://cdn.theorg.com/085f9f96-1c22-496e-a1b2-f7424d94c88f_thumb.jpg
google,Peng Rong,Senior Staff Software Engineer / Engineer Manager,Madhura Dudhgaonkar,4,
google,Jakob Kriwat,Head Of Creative & Consumer Marketing Pixel,Jeffrey Whipps,4,https://cdn.theorg.com/9cf650f3-b1b0-4ba5-8295-6c5ca2537457_thumb.jpg
google,Kathita Goel,"Manager, Global Ads Product Coe",Susannah Yulei Liu,5,
microsoft,Brad Smith,President & Vice Chair,Satya Nadella,2,https://cdn.theorg.com/ba38b0bf-2f65-49a0-9d41-b420dc8e5e7a_thumb.jpg
apple,Iris Cui,Operations Director,Sabih Khan,3,
meta,Bipasha Chakrabarti,"Director, Corporate Communications",Brian Roehrkasse,5,https://cdn.theorg.com/aa97f182-3071-4b11-90f0-e5f4b34a28e2_thumb.jpg
amazon,Robyn Yoder,"Director, Brand Strategy",Tamir Bar-Haim,4,https://cdn.theorg.com/ea329a60-3dd2-4933-b888-7bfaf41cf898_thumb.jpg
google,Tejisman Parida,Senior Software Engineer,Lichan Hong,5,
amazon,Chen-Chen Tung,"Sr. Program Manager, Carbon Neutralization Science And Strategy",Jamey Mulligan,5,https://cdn.theorg.com/d6cd28ba-9978-4c33-a213-f737a7d407f2_thumb.jpg
disney,Justin Warbrooke,"EVP & Chief Financial Officer, Direct-to-Consumer & International",Hugh Johnston,3,https://cdn.theorg.com/4c7cd0e6-dffe-4d6b-96cd-5f931cd6c674_thumb.jpg
amazon,Jorrit Van der Meulen,"VP, Amazon EU Retail",Russell Grandinetti,5,https://cdn.theorg.com/2a833056-c21f-4e45-acb5-450494e60de6_thumb.jpg
meta,Vishal Shah,"VP, Metaverse",Andrew Bosworth,4,https://cdn.theorg.com/45526d60-6bb3-4b39-8d83-48e1d24dad09_thumb.jpg
netflix,Nicholas Kinney,Advanced Artist,Grace Liu,5,https://cdn.theorg.com/d6bebe87-166b-4b39-8045-fb5ffa0bb7b6_thumb.jpg
apple,Jeff Bronikowski,Global Head of Strategic Music Initiatives,Oliver Schusser,4,https://cdn.theorg.com/cebccf7f-5433-4239-a2b4-4f0d201b1fba_thumb.jpg
amazon,Udit Madan,"VP, Transportation",Christine Beauchamp,4,https://cdn.theorg.com/8375139e-2b7e-45a8-8f83-1e3d55c0df10_thumb.jpg
google,Lou Evans,"Acquisitions Senior Sales Principal, UK & Ireland",Umesh Vemuri,4,
disney,Josh Lowden,"SVP & GM, Skywalker Sound",Kathleen Kennedy,4,https://cdn.theorg.com/9885a4e7-e11f-42ea-bb03-a5731f036ee9_thumb.jpg
nike,Muyiwa Olufon Fbcs,Senior Director - Global Information Security,Amarjit Sharma,6,
stripe,Christine C.,Product Designer,Yuliya Gorlovetsky,6,https://cdn.theorg.com/6986e873-24aa-4ce2-8bbc-eade20c65a1e_thumb.jpg
disney,Nancy Utley,"Co-Chairman, Fox Searchlight Pictures",Jeff Miller,4,https://cdn.theorg.com/efa667d9-6197-4f14-8bc9-e543af99c880_thumb.jpg
meta,Dara Mullen,"Director, People Service Delivery",Janelle Gale,5,https://cdn.theorg.com/86a0e33b-ed69-4e2b-9234-0752c4f272b4_thumb.jpg
google,Saswata Sahoo,Staff Data Science Manager,Omkar Muralidharan,5,https://cdn.theorg.com/2226b84a-5cdc-4a2f-b04c-1e2e7bd5e3bd_thumb.jpg
google,Jerry Dischler,"President, Cloud Applications",Sundar Pichai,2,https://cdn.theorg.com/73956189-5b49-4834-8498-53e694540d94_thumb.jpg
amazon,Maggie Yen Smith,Principal & Head Of Executive Recruiting For Devices & Services,Beth Galetti,3,https://cdn.theorg.com/7813841b-25ec-4e36-85eb-027ff87c9524_thumb.jpg
amazon,Mariona Prat Vila,"Product Marketing Lead - Addressability, Amazon Ads",Claire Paull,4,https://cdn.theorg.com/72cea427-dd93-4989-a0c2-45a0d28b8a13_thumb.jpg
microsoft,Donnie Miltz,Director Of Support Specialist Sales,Mamata Bhopatkar,4,https://cdn.theorg.com/1d20cf7a-2dae-4e83-a611-cb80eb47ccc7_thumb.jpg
disney,Chris Lawson,"SVP, Content Operations, DMED Technology",Adam Smith,4,https://cdn.theorg.com/5ee1eb1a-d3b4-4692-952f-29d2ff72c514_thumb.jpg
microsoft,Mike Ehrenberg,Technical Fellow,Kevin Scott,3,https://cdn.theorg.com/56fea3cc-0a93-4917-a3ea-e6e6ac7d28b2_thumb.jpg
microsoft,Wes Neubeck,Azure Cloud Sales Manager,Christiano Faig,4,https://cdn.theorg.com/9d3ffee0-bbcb-4661-bd8b-1e1400e72678_thumb.jpg
amazon,Kelsey Blodgett,Senior Technical Program Manager - Open Source,"Nathan Oldacres Cpo, Pci",5,
disney,Erin Weir,"SVP, Marketing Strategy, ABC Entertainment",Karey Burke,4,https://cdn.theorg.com/e93b6759-e220-4985-8632-01c090d1a21b_thumb.jpg
google,Mani Varadarajan,"Director, Software Engineering",Sujata Kosalge,5,
netflix,Joel Aguirre,Senior Producer - Live Ops - External Games,Ray Bautista,5,https://cdn.theorg.com/7a5f1056-d394-4eaf-93c9-21c10674e909_thumb.jpg
amazon,Meisam Heidari,Lead Data Scientist- Research And Planning,Nikko Ström,4,https://cdn.theorg.com/171a4689-2137-4cca-bdd9-dc01b9a910e8_thumb.jpg
amazon,Elena Ermolov,Senior Data Engineer,Srikar Sudarsan Baskara,6,https://cdn.theorg.com/a0b7510b-1c09-4ec3-85fe-cb28b350ab7d_thumb.jpg
disney,Athena Portillo,"VP, Animation Production",Kathleen Kennedy,4,https://cdn.theorg.com/d67fa49d-8a40-43ba-904e-10f595b02bdf_thumb.jpg
meta,Diego Guerra Orozco,"Manager AI Partnerships, Startup Lead",Connor Hayes,6,https://cdn.theorg.com/8a077594-346d-43dd-9a94-301f36581a78_thumb.jpg
netflix,Utkarsh Shrivastava,Senior Engineering Manager,Ritu Goyal,5,https://cdn.theorg.com/1537c3d2-94a0-4c28-968b-631d08f52745_thumb.jpg
google,Amar Subramanya,VP Engineering,Luiz Barroso,4,https://cdn.theorg.com/0efa887b-2ad1-4bc7-b9a6-9b4a3e1bb5a6_thumb.jpg
nike,Devon Petersmeyer Johnson,"VP, Global Brand Planning & Operations",Heidi O’Neill,3,https://cdn.theorg.com/93c7b17a-4538-414f-9807-6227a9ec6f1a_thumb.jpg
meta,Sophie Cavaillès,Senior Technical Recruiter,Courtney Hynes,7,
netflix,Eliza Abramson,"Director of PR, EMEA",Ruth Settle,5,https://cdn.theorg.com/5ec274f0-2df9-4a63-8192-a2721f39d984_thumb.jpg
stripe,Ken Strocsher,"Lead Program Manager, Commercial Legal",Shauna Kashyap,5,https://cdn.theorg.com/a3c225bf-fc5a-409c-a798-485d4eaabd77_thumb.jpg
google,Anderson Gaspar,Head Of Sales - Corporate,Nick Fox,3,https://cdn.theorg.com/0cbd78c8-00ec-445e-9eba-bd4eee400957_thumb.jpg
nike,Tom Sedory,North America Information Technology Director,Jimit Ladha,5,https://cdn.theorg.com/0932d85c-724c-4805-86ad-178837daabdb_thumb.jpg
apple,Rakesh Patnaik,Engineering Manager,Madiha Chan,5,https://cdn.theorg.com/94c2a8f2-a56f-4ba5-9b3a-d4c8ac607c54_thumb.jpg
meta,Christopher Aguiar,AR & AI Category Lead - Reality Labs @ Meta,Michael Abrash,5,https://cdn.theorg.com/03a93742-4258-4897-946f-1f7c20434c9e_thumb.jpg
meta,Kaitlin Peterson,Lead Counsel- Reality Labs,Allison Mull,5,https://cdn.theorg.com/34aa1524-7921-413c-8bf7-bb519af981a9_thumb.jpg
disney,Jennifer Reberger,"Senior Vice President, Human Resources, Disney Entertainment Television",Tami Garcia,4,https://cdn.theorg.com/011f1111-6743-4b45-bc44-6ba3300658d7_thumb.jpg
stripe,Kenny Wolf,Head of PayIn Engineering,Rahul Patil,4,https://cdn.theorg.com/d8d6e86f-3c44-4a3f-9e94-73e34cd85855_thumb.jpg
disney,Desmond Tighe,"Team Lead, Creative Strategy And Operations",Ayo Davis,5,https://cdn.theorg.com/99550706-b3ee-42ef-a104-00f7defa3e00_thumb.jpg
amazon,Jamie S. Gorelick,Director,Andy Jassey,2,https://cdn.theorg.com/726b6db8-4020-41b7-b635-9cb388c1dc8e_thumb.jpg
amazon,Arvind Rajamani,Recruitment Manager - MENA,Jay Shankar,4,https://cdn.theorg.com/3fe75fdc-98ec-4e3b-8be4-aad0344c95bd_thumb.jpg
disney,Joanna Balikian,SVP - Brand Management,Asad Ayaz,3,https://cdn.theorg.com/d291121b-5d98-4124-a640-c2feecadd519_thumb.jpg
nike,Cynthia Rodriguez Cañedo,Strategic Account Operations Manager,Syam Antony,5,https://cdn.theorg.com/12a81238-6cbf-497a-ab2e-2f04a72e3554_thumb.jpg
meta,Mona Sarantakos,"Director, Product Management",Tom Alison,5,
meta,Frank Lawrence,"Vice President And Head Of Global Operations, Legal; Chief Compliance Officer FB Payments",Nikhil Shanbhag,5,https://cdn.theorg.com/97cbba1c-7503-4e5d-a3e7-0f5687136226_thumb.jpg
meta,Art Chompaisal,"Product Lead, Privacy AI",Dane Glasgow,7,https://cdn.theorg.com/40aecebc-6733-477b-b544-9c7f22e93afc_thumb.jpg
google,Jesse Yuan,Senior Software Engineer,Lichan Hong,5,https://cdn.theorg.com/413e44c7-f191-4d18-9aa9-109eaf697702_thumb.jpg
amazon,Joyeeta Mitra,Technical Recruiting Manager- Global Talent Acquisition Team,Jay Shankar,4,https://cdn.theorg.com/7392cb94-6c06-45cd-8df7-372becbb22dd_thumb.jpg
meta,Travis Vocino,"Director, Product Design",Jhilmil Jain,6,https://cdn.theorg.com/8a68cad4-0dd2-4110-81b6-83de9c34d28f_thumb.jpg
apple,Jon Andrews,"VP, Core OS - Software Engineering",Craig Federighi,3,
google,Amol Amritkar,"Sr Manager, Supply Chain",Monique Picou,4,https://cdn.theorg.com/9078c88c-c38f-4ca7-b50a-3da13426b1a1_thumb.jpg
netflix,Trung Nguyen,Senior Machine Learning Scientist,Patric Glynn,6,https://cdn.theorg.com/e6a88b6b-b8b6-461f-9709-67b0e1f1d2d1_thumb.jpg
tesla,Abhishek Patro,Senior Software Engineer,Jake Gough,6,https://cdn.theorg.com/49b89878-2391-496c-9d78-c4b9b2757158_thumb.jpg
google,Calvin Wishom,Marketing Director,Cassidy Morgan,5,https://cdn.theorg.com/94547a55-bd16-4574-8732-143371a936c2_thumb.jpg
tesla,Bob Havens,"Sr IT Network Design, Manufacturing And Data Centers, North America",Ed Forhan,7,
microsoft,Takeshi Numoto,EVP & Commercial Chief Marketing Officer,Satya Nadella,2,https://cdn.theorg.com/e18fc7d5-61f5-4b12-966b-e5b86ca8b584_thumb.jpg
nike,Philippe Verstraeten,EMEA Strategic Enterprise Capabilities Process Lead,Rajeev Aikkara,6,https://cdn.theorg.com/5bb47f32-12e0-454b-b9f3-d42231726773_thumb.jpg
netflix,Mitchell Kreuch,"Senior Director, Head Of Ad Sales - APAC",Warren Dias,4,https://cdn.theorg.com/4b095150-fdb5-4385-a910-00377b2241e6_thumb.jpg
stripe,Keavy McMinn,Principal Engineer / Technical Advisor,Rahul Patil,4,https://cdn.theorg.com/61d6a4b3-cd0d-4f3c-96c7-2405eec87867_thumb.jpg
google,Ellen Sebastian,Senior Software Engineer,Tim McGraw,6,https://cdn.theorg.com/f4875c37-d52c-4974-95df-53e489872c3a_thumb.jpg
amazon,Kenny Mathers,"Head Of Sales, Marketing, GTM - Fire TV 3p Europe",Piers Heaton-Armstrong,4,
google,Chatree C.,Design Manager & Staff UX Designer,Pradeep Joseph,5,https://cdn.theorg.com/a5747d0a-a4f8-4385-9814-d4a36e63979a_thumb.jpg
microsoft,Timish Garg,Senior Technical Program Manager,Jim Edelen,5,
meta,Pradeep Fernando,Senior Research Scientist,Han Fang,7,https://cdn.theorg.com/af47050f-ad9f-43df-8ec8-21dad989378a_thumb.jpg
netflix,Jacob Irwin,"Senior Manager, Design & Creative - Ads Marketing",Steve Johnson,4,https://cdn.theorg.com/1da08521-234f-4e0e-83e2-946f18d69f4a_thumb.jpg
stripe,John Affaki,"Business Lead, Payment Acceptance",Ossama Alami,5,
apple,Mark Ryan,"Director, Executive Recruiting",Kym Marker-Ok,4,https://cdn.theorg.com/8c859f35-b92b-4396-888e-515eb36fb58c_thumb.jpg
nike,Aquila Hussain,"Senior Director, Product, Design And Merchandising Strategy",Tim Hamilton,6,https://cdn.theorg.com/a01e9ddc-3028-46a1-a65c-d41b5981bcca_thumb.jpg
nike,Denise Hadley,"Global Vice President, Human Resources Converse (nike, Inc.)",Fazal Khan,7,
meta,Holger Tamm,"Director For Governance, Risk, And Compliance Tooling",Ning Li,7,https://cdn.theorg.com/d7bbc1ff-04fc-4729-9e79-bb85b171b8d2_thumb.jpg
apple,Eric Jol,"Senior Director of Product Design, Interconnected & Powered Accessories",Tang Yew Tan,4,https://cdn.theorg.com/3e2fdda1-637a-4706-9615-94a82cb145a7_thumb.jpg
google,Simran Khara,Senior Data Scientist,Omkar Muralidharan,5,https://cdn.theorg.com/5abeb5ae-2887-41f2-a8c9-e30b3bd2b549_thumb.jpg
disney,Meagan Henry,People Research Lead,D. Travis Kessel,6,https://cdn.theorg.com/dd85e50d-e175-45ec-8569-1170855e7890_thumb.jpg
amazon,Bhumika Bhatt,Finance Manager - Finops,Gopalakrishna Rao,4,https://cdn.theorg.com/06e3a41f-30a2-4da3-8699-099e76fb1c62_thumb.jpg
meta,Artur Souza,"Vp, Business Engineering, Global Business Group",Nicola Mendelsohn,5,https://cdn.theorg.com/7e213772-8bcc-4a6c-bc57-bb2319ac709b_thumb.jpg
meta,Vatsal Mehta,"Vp, Business Acceleration Solutions",Nicola Mendelsohn,5,https://cdn.theorg.com/4eb7638c-13c8-4b15-aae2-d8eee14837e4_thumb.jpg
apple,Cristina Arndt,"Regional Sales Manager, Channel Retail",Marielli Baldresca,4,https://cdn.theorg.com/2d4b0cfe-f397-4dfc-bffe-a60f98592c98_thumb.jpg
meta,Timothée Deschamps,"Strategic Partner Manager, Sports Federations",Tarcisio Ribeiro,6,
meta,Nicholas W.,"Vp, Data Science & Data Engineering",Vipul Deokar,6,
meta,Raashi Rosenberger,Head Of Global Brand | Meta Quest (formerly Oculus),Jeremy Gershowitz,7,https://cdn.theorg.com/1039483c-5e92-40eb-a967-da909c684f74_thumb.jpg
apple,Brad Mallow,Senior Software Engineer Contracting At Apple,Jitendra Prasad,5,https://cdn.theorg.com/14e607e3-8715-4aec-a014-7cca1fb05eca_thumb.jpg
google,Uday Agarwal,Software Engineer,Quoc Nguyen,5,
amazon,Prakhar Verma,"Sr. Manager, Product Management, Alexa Skills Kit",Britt Carr,5,https://cdn.theorg.com/11691714-c945-430a-89f0-ba5a770da5e2_thumb.jpg
google,Dai Vu,"Managing Director, Cloud Marketplace & ISV GTM Initiatives",Tara Brady,4,https://cdn.theorg.com/8396f608-e763-4988-a64f-7e744255fcb3_thumb.jpg
nike,Kyle Scott,"Global Brand Marketing Lead, Women's Running",Tanya Hvizdak,4,https://cdn.theorg.com/cec39eba-852b-4d96-8b50-92b9d4d989b3_thumb.jpg
netflix,Ashwin Kumar Kayyoor,Senior Distributed Systems Engineer,Miriam Goldberg,6,https://cdn.theorg.com/1c61294b-aa7d-44e4-9b41-3bd719b1f537_thumb.jpg
apple,Eddy Cue,"Senior Vice President, Services",Tim Cook,2,https://cdn.theorg.com/e01c4bbf-bb72-4c51-bc2a-350225a1449a_thumb.jpg
google,Henry Hsu,"Director, Product Management",Rose Yao,5,https://cdn.theorg.com/abf4148e-ba67-4c11-9946-29f255730965_thumb.jpg
nike,Lizzett Reyes,Buying Operations Manager,Debbie Lushenko-Young,5,
google,Basel Haddadin,Regional Sales Manager - FSI,Moath Taslaq,5,https://cdn.theorg.com/c10017c6-5bc8-46c8-a03c-37cc45b5f15f_thumb.jpg
meta,Heidi K.,Global Brand Strategy Lead,Jeremy Gershowitz,7,https://cdn.theorg.com/c9d8911e-0646-4c5e-b804-8f13b2f8bf77_thumb.jpg
nike,Sudeshna Pantham,Principal Designer,Tim Hamilton,6,https://cdn.theorg.com/c4e33fc4-cb7b-4770-bc57-a03f9cf0581e_thumb.jpg
stripe,Nikhil Kamath,Customer Success,Edward Moore,5,
google,Alejandra Obregon,"Director, UX",Catherine Courage,4,https://cdn.theorg.com/780c95a7-07de-496b-b387-450692073566_thumb.jpg
amazon,Supriya Jha,Senior Technical Program Manager,Gene Matthews,6,https://cdn.theorg.com/8c9b4e23-7528-431e-b13b-b1725412b2bf_thumb.jpg
disney,Katie Stretch,"Svp, Operations (disney Springs, ESPN Wwos, Water Parks & Mini Golf, Ase, Experience Optimization)",Gail Evans,3,https://cdn.theorg.com/ec9c1125-dce0-4d1a-be26-ed8da1b52e33_thumb.jpg
